CapabilityID,Answer,ClaimKey,Reason
RC-16-0126,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-004;DEL-16-02:CONTEXT#anticipated-artifacts,Presents the DEL-16-02 diff preview (anticipated diff preview service); the panel UI itself is a workspace surface.
RC-16-0127,NOT_MINE,,"tools/REGISTRY.md: Registers the project's coordination and validation tools with purpose, inputs, outputs and usage examples.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0128,NOT_MINE,,"apps/desktop/src/features/viewport/PipeViewport.tsx: Lets the user orient the camera with isometric, front and top presets, a view cube and orientation gizmo, orbi... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0129,NOT_MINE,,"validation/benchmarks/nonlinear/src/lib.rs: Provides invented nonlinear support regression fixtures for one-way, gap, lift-off, friction, multi-support an... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0130,NOT_MINE,,apps/desktop/src/features/workspace/workspaceSession.ts: Loads a sample agent proposal for the selected review target into the session.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0131,NOT_MINE,,"validation/benchmarks/stress/src/lib.rs: Provides invented code-neutral stress recovery benchmark fixtures (axial, bending, torsion, pressure, range, i... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0132,NOT_MINE,,apps/desktop/src/features/workspace/shell/DisabledReason.tsx: Keeps disabled controls focusable and exposes their disabled reason to assistive technology through a dismissi... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0133,NOT_MINE,,"tools/validation/validate_architecture_basis.py: Validates the reference-only architecture-basis corpus against its reading contract: member set, required file... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0134,NOT_MINE,,"apps/desktop/src/features/workspace/menuCommands.ts: Defines the File, Edit, View, Insert and Analyze menu model and dispatches menu command ids from the in-page m... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0135,NOT_MINE,,"schemas/section.schema.yaml: Defines pipe section library records: user-entered dimensions, calculated-property slots, provenance, review s... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0136,NOT_MINE,,"schemas/export_adapter_sdk.schema.json: Defines export adapter SDK admission packages: target admission, denied runtime grants, validation checklist,... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0137,NOT_MINE,,"schemas/headless_runner.schema.yaml: Defines the headless runner request and result envelope for non-GUI solve, benchmark, regression and audit-man... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0138,NOT_MINE,,docs/_history/PRD_v0.1.md: Preserves the superseded first version of the product requirements for history and comparison.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0139,NOT_MINE,,"core/gui/editors/engine.py: Builds deterministic material, component and rule-pack-reference editor records with per-field unit metadata a... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0140,NOT_MINE,,"apps/desktop/src/features/accessibility-baseline/AccessibilityBaselinePanel.tsx: Shows an accessibility and usability baseline summary (keyboard, focus, label, unit-visibility findings and op... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0141,NOT_MINE,,"core/gui/design_workspace/engine.py: Composes design-knowledge, constraint-warning, state/run browser, comparison tables, graphical overlays and op... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0142,NOT_MINE,,"schemas/model_state.schema.json: Defines named immutable model-state records with metadata, assumptions, warnings, external references and dete... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0143,NOT_MINE,,"apps/desktop/src/features/caepipe-mbf/CaepipeMbfExportPanel.tsx: Exports the model as a smoke-subset model batch (.mbf) text file for an external pipe-stress tool, with millim... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0144,NOT_MINE,,"core/serialization/canonical_json/src/lib.rs: Renders JSON as RFC 8785 canonical text (UTF-16 key order, ECMAScript number form) so every hash seam produces... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0145,NOT_MINE,,"apps/desktop/src/features/boundary-authoring/boundaryDraft.ts: Validates a boundary draft (unique node, global frame, explicit mode per DOF, positive spring stiffness with u... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0146,NOT_MINE,,"apps/desktop/src/features/model-workspace/modelView.ts: Produces the selected entity's display label and typed property rows for project, material, section, node, pip... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0147,NOT_MINE,,"fixtures/reports/: Invented calculation report input, state-comparison handoff parity case and component-provenance projection us... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0148,NOT_MINE,,"docs/contributor_guide/index.md: Onboards contributors: first-hour path, repository map, how bounded work is executed, data boundary, tests and... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0149,NOT_MINE,,"apps/desktop/src/features/component-creation/componentIntent.ts: Builds, validates and queues a new bend, tee, reducer, valve, flange or expansion joint at a node with its per... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0150,NOT_MINE,,"apps/desktop/src/features/geometry-tools/batchFormSupport.tsx: Provides shared batch-form parsing of required text and finite numbers, batch ID generation, and an async batc... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0151,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Owns the validate-and-block-before-application part; the application and receipt are not DEL-16-02 claims.
RC-16-0152,NOT_MINE,,apps/desktop/src/features/workspace/VirtualList.tsx: Provides virtualized scrolling lists and single or multi target pickers for large entity sets.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0153,NOT_MINE,,"apps/desktop/src/features/results/ResultsPanel.tsx: Results panel with text and family filters, paging, result detail, endpoint-pair tables, governing ratio state... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0154,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
RC-16-0155,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
RC-16-0156,NOT_MINE,,"schemas/viewport_editor.schema.yaml: Defines 3D centreline viewport state, view primitives, selection, diagnostics and command intents, independent... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0157,CLAIMED_BY,DEL-16-02:SOW#CLM-009;DEL-16-02:SOW#CLM-010/REQ-16-02-001;DEL-16-02:SOW#CLM-010/REQ-16-02-004;DEL-16-02:SOW#CLM-010/REQ-16-02-005,"Runtime validate-only seam (validation, diff rows, no mutation) is the DEL-16-02 scope; SOW omits the crate (forward FG-01) but its scope and requirement keys cover the behaviour."
RC-16-0158,NOT_MINE,,"docs/_Registers/ScopeLedger.csv: Holds planning registers as CSV tables recording scope items, planned work items and per-item context budget a... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0159,NOT_MINE,,core/product_physics/src/lib.rs: Supplies the friction normal reaction either from an explicit user value or derived from a named support react... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0160,NOT_MINE,,"apps/desktop/src/features/export-adapter-sdk/ExportAdapterSdkPanel.tsx: Shows an export adapter SDK target registry (native JSON, stress-neutral, review geometry, PCF, .mbf) with val... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0161,NOT_MINE,,LICENSE.md: States the project license (SPDX identifier and link to official noncommercial terms) with a notice that it is... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0162,NOT_MINE,,"core/gui/solve_execution/engine.py: Builds a solve-run timeline over queued, running, cancelling, cancelled, completed and failed states, with can... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0163,NOT_MINE,,".gitattributes: Treats captured reproduction stdout and stderr files as opaque bytes so Git never diffs, merges or normalizes... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0164,NOT_MINE,,fixtures/persistence/: Invented persisted preview project document used for persistence round-trip checks.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0165,NOT_MINE,,fixtures/redaction_export_controls/: Shared invented redaction and export-control cases used by both the Python and desktop redaction implementatio... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0166,NOT_MINE,,"apps/desktop/src/features/operations/OperationLedgerPanel.tsx: Operation review ledger listing queued intents and proposal records, with clear-queue and a downloadable JSON... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0167,NOT_MINE,,"docs/theory/centerline_analysis.md: Explains classical-to-modern centerline piping analysis, what a global 3D frame model decides and does not, th... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0168,NOT_MINE,,"schemas/stress_neutral_export.schema.json: Defines stress-neutral CSV/JSON result export packages for review and downstream tooling, with a version dispa... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0169,NOT_MINE,,"docs/security/local_first_storage_policy.md: States the local-first storage policy: storage resolution rules, metadata-only storage guard, symbolic path cl... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0170,NOT_MINE,,"apps/desktop/src/features/geometry-tools/GeometryToolsPanel.tsx: Splits one pipe run at a fraction or translates, rotates or mirrors selected runs in copy or in-place mode wit... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0171,NOT_MINE,,"apps/desktop/src/features/rich-authoring/formSupport.tsx: Provides shared structured-form helpers: explicit quantity parsing with no blank-to-zero coercion, text and qu... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0172,NOT_MINE,,"package.json: Defines the npm workspace for the desktop app with scripts to develop, build, build wasm, unit test and browse... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0173,NOT_MINE,,validation/benchmarks/sparse_default_promotion_observation.dec053.json: Records the observation promoting sparse solving to the interactive default and the policy governing dense cro... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0174,NOT_MINE,,"fixtures/results/: Result envelope fixtures: the 0.2 semantic contract table, 0.2 export accept and reject cases, and canonical s... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0175,NOT_MINE,,"schemas/handoff_package.schema.json: Defines canonical handoff packages and manifests that reference model, state, run, result, unit, library, rule... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0176,NOT_MINE,,"apps/desktop/src/features/comparison/ComparisonPanel.tsx: Shows a comparison workspace between reference and target result sets: mapped pairs, tolerance status, unit ev... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0177,NOT_MINE,,"docs/report_notice_template.md: Provides the required report notice text, report metadata slots, optional human acceptance and protected-conte... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0178,NOT_MINE,,"tools/release/run_evidence_sweep.py: Runs the five-surface local evidence sweep (Rust crates, Python tests, desktop unit tests with wasm build, bro... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0179,NOT_MINE,,"apps/desktop/src/features/workspace/modelIndex.ts: Builds a cached index of model entities with 3D bounds, spatial chunks and section bindings, and checks conver... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0180,NOT_MINE,,"docs/SPEC.md: Specifies the technical design: architecture, repository layout, domain objects, units, material/section/compo... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0181,NOT_MINE,,"core/project_persistence/service.py: Creates and validates references to external artifacts carried in a project envelope, including hash evidence.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0182,NOT_MINE,,"core/library_import/library_import_document/src/lib.rs: Enforces the library import provenance and quarantine rules in the desktop runtime, projecting findings into t... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0183,NOT_MINE,,"core/gui/viewport_editor/src/lib.rs: Models in-memory viewport session state and prepares node-creation, pipe-run connection, component-symbol inse... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0184,NOT_MINE,,"apps/desktop/src/features/editor-contract/EditorContractPanel.tsx: Editor contract review listing material, component and rule-pack reference editors, field readiness, warnings... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0185,NOT_MINE,,fixtures/gui/: Invented viewport-editor session used for viewport contract and accessibility baseline checks.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0186,NOT_MINE,,"apps/desktop/src/features/workspace/workspaceSession.ts: Records the aggregate user rule-check status against the currently rendered model, result and input manifest,... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0187,NOT_MINE,,"tools/release/run_release_gate_records.py: Evaluates release-quality gate criteria for solver, rule-engine, GUI, report-template and mixed families from... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0188,NOT_MINE,,"docs/developer_guide/index.md: Guides developers through governing artifacts, architecture map, solver and rule-pack architecture, data and p... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0189,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
RC-16-0190,NOT_MINE,,".github/workflows/piping-desktop-e2e.yml: Runs the pull-request desktop browser-test gate: selection with policy self-test, accessibility barrier, four-... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0191,NOT_MINE,,apps/desktop/src/features/workspace/shell/AgentStrip.tsx: Right-hand agent strip reserved for a future agent column; its single control is disabled with an explanatory... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0192,NOT_MINE,,"core/library_import/provenance_checker.py: Validates hanger library imports against the standalone hanger schema: identities, repeated records, provenanc... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0193,NOT_MINE,,fixtures/export_adapter_sdk/: Invented export adapter SDK admission package and its source payload.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0194,NOT_MINE,,"core/units/_run_records/TASK_RUN_2026-06-12_0136.md: Records an earlier task run that produced the unit crate, with its scope, tools and outcome.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0195,NOT_MINE,,".github/ISSUE_TEMPLATE/README.md: Provides public issue forms for bug reports, documentation feedback and questions, with blank issues disabled... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0196,NOT_MINE,,"apps/desktop/src/features/results/resultSemantics.ts: Binds each mechanics result row to its semantic family, dimension and category from a result semantic contract... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0197,NOT_MINE,,"apps/desktop/src/features/workspace/workspaceSession.ts: Lets the user create a sample or blank project, list, open and save local projects through the local project s... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0198,NOT_MINE,,"apps/desktop/src/features/pcf-export/PcfExportPanel.tsx: Exports a conservative PCF piping component text file with millimetre conversion witnesses, coverage, loss rep... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0199,NOT_MINE,,"apps/desktop/src/features/workspace/shell/ShellToolbar.tsx: Top toolbar showing the project name and edited marker, undo and redo, run and stop, view switch, inspector an... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0200,NOT_MINE,,"docs/security/telemetry_policy.md: States the telemetry policy: default-off semantics, initialization, event allowlist, metadata-only guard, forb... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0201,NOT_MINE,,"core/gui/results_viewer/engine.py: Builds result-viewer records for displacement, rotation, force, moment, reaction, stress and ratio results wit... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0202,NOT_MINE,,"apps/desktop/src/features/agent-proposals/AgentProposalPanel.tsx: Lets the user generate a review-only change proposal after a solve and inspect its operation summary, validati... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0203,NOT_MINE,,"core/solver/diagnostics/src/lib.rs: Produces convergence or nonconvergence diagnostics for iterative solves from iteration counts, residuals and t... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0204,NOT_MINE,,apps/desktop/src/features/viewport/PipeViewport.tsx: Draws authored force and moment loads as arrows at their node or pipe anchor along their global direction.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0205,NOT_MINE,,"schemas/pcf_export.schema.json: Defines conservative PCF export packages with deterministic ASCII PCF text, sidecar stable identity, loss repo... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0206,NOT_MINE,,"core/gui/pkg02_boundary.py: Supplies shared unit, analysis-status, persistence-hash and source-of-truth boundary helpers and diagnostics u... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0207,NOT_MINE,,"apps/desktop/src/features/viewport/PipeViewport.tsx: Creates a node from typed coordinates or a click on the construction plane, checking the unit against the unit... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0208,NOT_MINE,,"apps/desktop/src/App.tsx: Shows the audit and boundaries drawer and evidence section: data-boundary policies, local storage status, solv... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0209,NOT_MINE,,apps/desktop/src/features/toolkit/ToolkitPalette.tsx: Opens a searchable command palette (Ctrl/Cmd+K) listing toolkit capabilities by group plus shell view commands... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0210,NOT_MINE,,"schemas/caepipe_mbf_export.schema.json: Defines bounded CAEPIPE MBF export packages with deterministic text output, source references, sidecar stable... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0211,NOT_MINE,,"apps/desktop/src/features/workspace/table/modelTableAdapter.ts: Defines node, material and section table columns and converts table cell edits into structured model operation... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0212,NOT_MINE,,"docs/architecture/extension_domain_contracts.md: Defines extension domain contracts: extension families, required manifest declarations, denied-by-default beha... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0213,NOT_MINE,,"apps/desktop/src/features/workspace/workspaceSession.ts: Holds and orchestrates the desktop workspace session state (model, selection, results, operations, project, ch... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0214,NOT_MINE,,"apps/desktop/src/features/solve/SolvePanel.tsx: Lets the user run or cancel the mechanics solve, choose dense or sparse solver mode, see a readiness and statu... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0215,NOT_MINE,,"core/product_physics/src/lib.rs: Applies thermal expansion as equivalent element loads with fixed-end axial correction, requiring an explicit m... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0216,NOT_MINE,,"docs/security/redaction_export_controls.md: Defines redaction and export controls: classification basis, export contexts, protected classes, actions, diag... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0217,NOT_MINE,,"core/product_physics/src/lib.rs: Models expansion joints as user-stiffness macro elements and applies user effective-area pressure thrust, emit... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0218,NOT_MINE,,"schemas/units.schema.yaml: Defines unit systems, dimensions, unit-bearing quantities, conversion declarations and dimension-check diagnos... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0219,NOT_MINE,,"apps/desktop/src/features/headless-runner/HeadlessRunnerPanel.tsx: Shows a schema-first headless runner envelope derived from the current model, solve job and run (interface, jo... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0220,NOT_MINE,,"schemas/analysis_run.schema.json: Defines immutable analysis-run records bound to model state, solver identity, settings, units, load basis, dia... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0221,NOT_MINE,,"apps/desktop/src/features/support-configuration/SupportConfigurationForm.tsx: Lets the user create a support at a node or edit a support's family, restraints, stiffness, hanger inputs and... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0222,NOT_MINE,,"apps/desktop/src/features/external-prover/ExternalProverBoundaryPanel.tsx: Shows external-prover boundary metadata for the current run (metadata groups, context links, unsupported-targe... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0223,NOT_MINE,,"CONTRIBUTING.md: Tells contributors what may be contributed, the required certification, review routing, rejection and quaranti... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0224,CLAIMED_BY,DEL-16-02:SOW#CLM-010/REQ-16-02-006;DEL-16-02:SOW#CLM-006,"The OperationOutcome envelope (diagnostics, diff rows, validation states) is the structured result envelope REQ-16-02-006 requires."
RC-16-0225,NOT_MINE,,"fixtures/review_geometry/: Invented review-geometry export package, its source centreline payload and the emitted .gltf file.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0226,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
RC-16-0227,NOT_MINE,,"apps/desktop/src/features/project-validation/ProjectValidationPanel.tsx: Project validation preflight reports schema and version, round-trip categories, unit round-trip, model and env... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0228,NOT_MINE,,"docs/user_guide/index.md: Guides end users through scope limits, setup and storage, project creation, modeling, solving and reading stat... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0229,NOT_MINE,,"schemas/design_knowledge.schema.json: Defines user-supplied design knowledge records with source notes, provenance and unresolved assumptions.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0230,NOT_MINE,,"apps/desktop/src/features/results/HistoricalRunContext.tsx: Displays a reopened saved run as historical evidence with its findings and read-only results, stating it canno... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0231,NOT_MINE,,"apps/desktop/src/features/viewport/viewportRouting.ts: Drafts a straight pipe route from a picked start to an existing or new end node on an XY, XZ or YZ plane with... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0232,NOT_MINE,,"docs/PLAN.md: Gives the strategic roadmap: definition of completion, current milestone position, layer relations, roadmap po... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0233,NOT_MINE,,"docs/claims_registry.md: Defines the governed vocabulary of boundary statements and evidence-status labels, composite anchors and autho... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0234,NOT_MINE,,apps/desktop/src-tauri/src/lib.rs: Returns the unit catalog to the desktop frontend for unit pickers and display.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0235,NOT_MINE,,"apps/desktop/src/features/viewport/PipeViewport.tsx: Provides a command bar to arm creation tools for node, pipe, support, component or load, with a selection read... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0236,NOT_MINE,,"apps/desktop/src/features/telemetry/TelemetryBoundaryPanel.tsx: Shows telemetry as default-off with policy resolution, guarded event attempts and no-bypass state; a request b... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0237,NOT_MINE,,"docs/validation_manual/cases/stress/: Provides per-case validation pages for stress recovery benchmarks (axial, bending, torsion, pressure membrane,... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0238,NOT_MINE,,apps/desktop/src/features/results/resultInterpretation.ts: Resolves a selected result or diagnostic to its model entity and interprets diagnostics so the user can jump f... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0239,NOT_MINE,,"governance/CONTRIBUTION_REVIEW_CHECKLIST.md: Provides the maintainer checklist for reviewing a contribution: identity, rights evidence, protected-content,... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0240,COVERS,DEL-16-02:SOW#CLM-010/REQ-16-02-003,Upstream constraint validation engine (DEL-13-03) whose findings REQ-16-02-003 must preserve; not integrated into the runtime route.
RC-16-0241,NOT_MINE,,"fixtures/analysis_runs/: Invented analysis-run records in current 0.2, legacy Python 0.1 and legacy desktop 0.1 forms, used to check re... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0242,NOT_MINE,,"apps/desktop/src/features/review-geometry/ReviewGeometryPanel.tsx: Exports review geometry as a glTF JSON asset with embedded positions, coordinate unit witnesses, stable-ID map... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0243,NOT_MINE,,"docs/architecture/analysis_status_semantics.md: Defines analysis status semantics: usage rules, human acceptance records, result envelope requirements, transi... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0244,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Batch-level validation of composite support association metadata before application.
RC-16-0245,NOT_MINE,,"docs/validation_manual/cases/nonlinear/: Provides per-case validation pages for nonlinear support benchmarks (gaps, lift-off, one-way, friction stick/s... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0246,NOT_MINE,,"schemas/adapter_framework.schema.yaml: Defines format-neutral import/export adapter declarations, validation planning, diagnostics, provenance, priva... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0247,NOT_MINE,,apps/desktop/src/features/viewport/PipeViewport.tsx: Lists the editor intents queued from the viewport with their unit-validation status.... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it.
RC-16-0248,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Owns the batch validation and all-or-nothing blocking before application.
RC-16-0249,PARTIAL,DEL-16-02:SOW#CLM-010/REQ-16-02-005,Its per-kind validation and blocking before application is DEL-16-02 behaviour; resolver definition and application are not.
RC-16-0250,NOT_MINE,,"governance/MAINTAINERS.md: Sets out maintainer responsibilities, contribution review gates, a release policy skeleton, decision record ha... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
RC-16-0251,NOT_MINE,,"apps/desktop/src/features/workspace/shell/StageRail.tsx: Lets the user navigate between Model, Loads, Results and Review stages and the library, rules and issues pages... Outside DEL-16-02 scope (operation validation and deterministic diff preview before application); no issued key covers it."
